0	1	1	1	1	4	4	4	6	6	6	6	6	6	7	7	7	9	9	9	9	9	13	13	13	13	13	13	16	16	16	16	18	18	18	18	18	18	18	20	20	23	23	23	23	23	23	23	28	28	28	28	28	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	33	33	36	36	36	36	36	36	36	36	36	36	36	36	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	67	67	67	67	67	67	67	67	67	67	72	72	72	72	72	72	72	72	72	72	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	83	83	83	83	83	83	83	83	83	83	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	128	128	145	145	145	145	145	145	145	145	145	145	145	145	145	152	152	152	152	152	152	152	152	152	152	152	152	152	152	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	164	164	164	164	164	164	164	164	164	164	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	204	204	204	204	204	204	204	204	204	204	204	204	204	204	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	238	238	238	238	238	238	238	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	
0	0	2	2	4	4	5	6	6	6	7	7	7	7	9	9	9	9	9	9	9	9	13	13	13	13	13	13	16	16	16	16	18	18	18	18	18	18	23	23	23	23	23	23	23	23	23	31	31	31	31	31	31	31	31	31	31	31	31	31	31	33	33	33	33	33	33	33	33	33	33	33	36	36	36	36	36	36	36	36	36	40	40	40	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	72	72	72	72	72	72	72	72	72	72	77	77	77	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	152	152	152	152	152	152	152	152	152	152	152	152	152	152	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	164	164	164	164	164	164	164	164	164	164	164	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	204	204	204	204	204	204	204	204	204	204	204	204	204	204	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	238	238	238	238	238	238	238	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	
0	0	0	3	4	4	5	6	6	7	7	7	7	7	9	9	9	9	13	13	13	13	13	13	13	13	13	13	16	16	16	16	18	18	18	23	23	23	23	23	23	23	23	23	23	23	23	31	31	31	31	31	31	31	31	31	31	31	31	31	31	33	33	33	33	33	33	33	33	36	36	36	36	36	36	36	36	36	36	36	40	40	40	40	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	67	67	67	67	67	67	67	67	67	67	67	67	67	67	72	72	72	72	72	72	72	72	72	72	72	72	72	77	77	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	152	152	152	152	152	152	152	152	152	152	152	152	152	152	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	164	164	164	164	164	164	164	164	164	164	164	164	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	204	204	204	204	204	204	204	204	204	204	204	204	204	204	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	238	238	238	238	238	238	238	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	
0	0	0	0	4	5	5	6	6	7	7	7	7	7	9	9	9	9	13	13	13	13	13	13	16	16	16	16	16	16	16	16	18	18	18	23	23	23	23	23	23	23	23	23	23	23	23	31	31	31	31	31	31	31	31	31	31	31	31	31	31	33	33	33	33	33	33	33	33	36	36	36	36	36	36	36	36	36	36	36	40	40	40	40	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	50	50	50	50	50	50	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	67	67	67	67	67	67	67	67	67	67	67	67	67	67	72	72	72	72	72	72	72	72	72	72	72	72	72	77	77	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	152	152	152	152	152	152	152	152	152	152	152	152	152	152	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	164	164	164	164	164	164	164	164	164	164	164	164	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	204	204	204	204	204	204	204	204	204	204	204	204	204	204	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	238	238	238	238	238	238	238	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	
0	0	0	0	0	5	6	6	6	7	7	7	7	7	9	9	9	9	13	13	13	13	13	16	16	16	16	16	16	16	16	16	20	20	20	23	23	23	23	23	23	23	23	23	23	28	28	31	31	31	31	31	31	31	31	31	33	33	33	33	33	33	33	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	40	40	40	40	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	50	50	50	50	50	50	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	67	67	67	67	67	67	67	67	67	67	67	67	67	67	72	72	72	72	72	72	72	72	72	72	72	72	72	72	77	77	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	122	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	152	152	152	152	152	152	152	152	152	152	152	152	152	152	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	164	164	164	164	164	164	164	164	164	164	164	164	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	204	204	204	204	204	204	204	204	204	204	204	204	204	204	214	214	214	214	214	214	214	214	214	214	214	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	238	238	238	238	238	238	238	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	
0	0	0	0	0	0	6	7	7	7	7	7	7	9	9	9	9	9	13	13	14	14	14	16	16	16	16	16	16	16	16	20	20	20	23	23	23	23	23	23	23	23	23	28	28	28	28	31	31	31	31	31	31	31	31	33	33	33	33	33	33	33	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	40	40	40	40	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	50	50	50	50	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	72	72	72	72	72	72	72	72	72	72	72	72	72	72	77	77	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	98	98	98	98	98	98	98	98	98	98	98	98	98	98	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	152	152	152	152	152	152	152	152	152	152	152	152	152	152	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	164	164	164	164	164	164	164	164	164	164	164	164	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	204	204	204	204	204	204	204	204	204	204	204	204	204	204	214	214	214	214	214	214	214	214	214	214	214	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	
0	0	0	0	0	0	0	7	7	7	9	9	9	9	9	9	13	13	13	13	14	14	14	16	16	16	16	18	18	18	18	20	20	20	23	23	23	23	23	23	23	23	28	28	28	28	28	31	31	31	31	31	31	31	31	33	33	33	33	33	33	33	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	40	40	40	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	50	50	50	50	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	72	72	72	72	72	72	72	72	72	72	72	72	72	72	77	77	83	83	83	83	83	83	83	83	83	83	83	83	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	98	98	98	98	98	98	98	98	98	98	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	152	152	152	152	152	152	152	152	152	152	152	152	152	152	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	155	172	172	172	172	172	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	204	204	204	204	204	204	204	204	204	204	204	204	214	214	214	214	214	214	214	214	214	214	214	214	214	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	
0	0	0	0	0	0	0	0	8	9	9	9	9	9	13	13	13	13	13	13	14	14	16	16	16	16	18	18	18	18	18	20	20	23	23	23	23	23	28	28	28	28	28	28	28	28	28	31	31	31	31	31	31	31	31	33	33	33	33	33	36	36	36	36	36	36	36	36	36	36	36	36	40	40	40	40	40	40	40	40	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	50	50	50	50	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	72	72	72	72	72	72	72	72	72	72	72	72	77	77	83	83	83	83	83	89	89	89	89	89	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	98	98	98	98	98	98	98	98	98	98	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	152	152	152	152	152	152	152	152	152	152	152	152	152	152	155	155	155	155	155	155	155	155	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	204	204	204	204	204	204	204	204	204	204	204	204	214	214	214	214	214	214	214	214	214	214	214	214	214	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	
0	0	0	0	0	0	0	0	0	9	9	9	10	10	13	13	13	14	14	16	16	16	16	16	16	16	18	18	18	18	18	23	23	23	23	23	23	28	28	28	28	28	28	28	28	28	28	31	31	31	31	33	33	33	33	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	40	40	40	40	40	40	40	40	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	72	72	72	72	72	72	72	72	72	72	72	72	77	77	83	83	83	83	83	89	89	89	89	89	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	98	98	98	98	111	111	111	111	111	111	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	152	152	152	152	152	152	152	152	152	152	152	152	152	152	155	155	155	155	155	155	155	155	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	204	204	204	204	204	204	204	204	204	204	204	204	214	214	214	214	214	214	214	214	214	214	214	214	214	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	
0	0	0	0	0	0	0	0	0	0	10	10	10	12	13	13	14	14	15	16	16	16	16	18	18	18	18	18	18	20	20	23	23	23	23	23	28	28	28	28	28	28	28	28	28	28	28	31	31	31	31	33	33	33	33	36	36	36	36	36	36	36	36	36	36	36	36	36	36	40	40	40	40	40	40	40	40	40	40	40	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	67	72	72	72	72	72	72	72	72	72	72	72	72	77	77	77	83	83	83	83	83	89	89	89	89	89	89	89	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	102	102	102	102	102	102	102	102	102	102	111	111	111	111	111	111	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	114	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	152	152	152	152	152	152	152	152	152	152	152	152	152	152	155	155	155	155	155	155	155	155	172	172	172	172	172	172	172	172	172	172	172	172	172	172	172	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	174	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	193	204	204	204	204	204	204	204	204	204	204	204	214	214	214	214	214	214	214	214	214	214	214	214	214	214	214	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	253	
