0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.023	0.033	0.048	0.058	0.067	0.077	0.089	0.093	0.102	0.110	0.123	0.128	0.138	0.152	0.163	0.175	0.190	0.195	0.206	0.216	0.223	0.233	0.239	0.251	0.260	0.268	0.277	0.288	0.299	0.311	0.323	0.337	0.347	0.358	0.366	0.381	0.396	0.404	0.413	0.426	0.433	0.439	0.454	0.472	0.486	0.499	0.510	0.522	0.530	0.542	0.554	0.568	0.584	0.593	0.608	0.611	0.622	0.629	0.638	0.651	0.661	0.670	0.679	0.682	0.688	0.699	0.709	0.710	0.719	0.732	0.741	0.753	0.764	0.773	0.781	0.785	0.798	0.806	0.815	0.830	0.842	0.852	0.856	0.863	0.866	0.869	0.882	0.895	0.907	0.921	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	0.018	0.033	0.044	0.052	0.063	0.074	0.078	0.088	0.095	0.108	0.113	0.124	0.137	0.149	0.160	0.175	0.180	0.192	0.201	0.209	0.218	0.224	0.236	0.246	0.253	0.263	0.273	0.284	0.297	0.308	0.322	0.332	0.343	0.352	0.367	0.381	0.389	0.398	0.411	0.419	0.425	0.439	0.457	0.472	0.485	0.495	0.507	0.515	0.527	0.540	0.553	0.570	0.579	0.594	0.596	0.607	0.614	0.624	0.637	0.646	0.656	0.664	0.667	0.674	0.684	0.695	0.696	0.705	0.717	0.727	0.738	0.750	0.758	0.767	0.771	0.783	0.791	0.800	0.816	0.827	0.837	0.841	0.848	0.851	0.854	0.868	0.881	0.893	0.906	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.016	0.026	0.034	0.045	0.056	0.060	0.070	0.078	0.091	0.095	0.106	0.120	0.131	0.143	0.157	0.163	0.174	0.183	0.191	0.200	0.207	0.218	0.228	0.236	0.245	0.256	0.267	0.279	0.291	0.304	0.315	0.326	0.334	0.349	0.363	0.372	0.381	0.394	0.401	0.407	0.422	0.439	0.454	0.467	0.478	0.490	0.498	0.510	0.522	0.536	0.552	0.561	0.576	0.578	0.590	0.597	0.606	0.619	0.628	0.638	0.646	0.650	0.656	0.667	0.677	0.678	0.687	0.699	0.709	0.721	0.732	0.740	0.749	0.753	0.765	0.774	0.782	0.798	0.810	0.820	0.824	0.831	0.834	0.837	0.850	0.863	0.875	0.889	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.016	0.025	0.036	0.047	0.051	0.060	0.068	0.081	0.086	0.096	0.110	0.122	0.133	0.148	0.153	0.164	0.174	0.181	0.191	0.197	0.209	0.218	0.226	0.236	0.246	0.257	0.269	0.281	0.295	0.305	0.316	0.324	0.339	0.354	0.362	0.371	0.384	0.392	0.398	0.412	0.430	0.444	0.457	0.468	0.480	0.488	0.500	0.512	0.526	0.543	0.552	0.566	0.569	0.580	0.587	0.596	0.610	0.619	0.628	0.637	0.640	0.647	0.657	0.667	0.668	0.677	0.690	0.700	0.711	0.722	0.731	0.739	0.744	0.756	0.764	0.773	0.788	0.800	0.810	0.814	0.821	0.824	0.827	0.841	0.853	0.865	0.879	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.013	0.024	0.035	0.039	0.049	0.056	0.069	0.074	0.085	0.098	0.110	0.122	0.136	0.141	0.153	0.162	0.170	0.179	0.186	0.197	0.207	0.215	0.224	0.235	0.246	0.258	0.269	0.283	0.293	0.304	0.313	0.328	0.342	0.350	0.359	0.372	0.380	0.386	0.401	0.418	0.433	0.446	0.457	0.468	0.476	0.488	0.501	0.514	0.531	0.540	0.555	0.557	0.569	0.576	0.585	0.598	0.607	0.617	0.625	0.628	0.635	0.645	0.656	0.657	0.666	0.678	0.688	0.699	0.711	0.719	0.728	0.732	0.744	0.752	0.761	0.777	0.789	0.798	0.803	0.809	0.812	0.815	0.829	0.842	0.854	0.867	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.012	0.023	0.027	0.036	0.044	0.057	0.062	0.072	0.086	0.098	0.109	0.124	0.129	0.140	0.150	0.157	0.167	0.173	0.185	0.194	0.202	0.212	0.222	0.233	0.245	0.257	0.271	0.281	0.292	0.300	0.316	0.330	0.338	0.347	0.360	0.368	0.374	0.388	0.406	0.421	0.433	0.444	0.456	0.464	0.476	0.488	0.502	0.519	0.528	0.542	0.545	0.556	0.563	0.573	0.586	0.595	0.604	0.613	0.616	0.623	0.633	0.644	0.644	0.653	0.666	0.676	0.687	0.698	0.707	0.715	0.720	0.732	0.740	0.749	0.764	0.776	0.786	0.790	0.797	0.800	0.803	0.817	0.829	0.841	0.855	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.003	0.015	0.019	0.028	0.036	0.049	0.054	0.064	0.078	0.090	0.101	0.116	0.121	0.132	0.142	0.149	0.159	0.165	0.177	0.186	0.194	0.204	0.214	0.225	0.237	0.249	0.263	0.273	0.284	0.292	0.307	0.322	0.330	0.339	0.352	0.360	0.365	0.380	0.398	0.412	0.425	0.436	0.448	0.456	0.468	0.480	0.494	0.510	0.520	0.534	0.537	0.548	0.555	0.564	0.578	0.587	0.596	0.605	0.608	0.615	0.625	0.635	0.636	0.645	0.658	0.667	0.679	0.690	0.699	0.707	0.712	0.724	0.732	0.741	0.756	0.768	0.778	0.782	0.789	0.792	0.795	0.808	0.821	0.833	0.847	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.009	0.013	0.022	0.030	0.043	0.048	0.058	0.072	0.084	0.095	0.110	0.115	0.126	0.136	0.143	0.153	0.159	0.171	0.180	0.188	0.198	0.208	0.219	0.231	0.243	0.257	0.267	0.278	0.286	0.301	0.316	0.324	0.333	0.346	0.354	0.360	0.374	0.392	0.406	0.419	0.430	0.442	0.450	0.462	0.474	0.488	0.505	0.514	0.528	0.531	0.542	0.549	0.558	0.572	0.581	0.590	0.599	0.602	0.609	0.619	0.629	0.630	0.639	0.652	0.662	0.673	0.684	0.693	0.701	0.706	0.718	0.726	0.735	0.750	0.762	0.772	0.776	0.783	0.786	0.789	0.803	0.815	0.827	0.841	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.003	0.013	0.020	0.034	0.038	0.049	0.063	0.074	0.086	0.100	0.106	0.117	0.126	0.134	0.143	0.150	0.161	0.171	0.179	0.188	0.199	0.210	0.222	0.234	0.247	0.258	0.269	0.277	0.292	0.306	0.315	0.323	0.337	0.344	0.350	0.365	0.382	0.397	0.410	0.421	0.433	0.440	0.453	0.465	0.478	0.495	0.504	0.519	0.521	0.533	0.540	0.549	0.562	0.571	0.581	0.589	0.593	0.599	0.610	0.620	0.621	0.630	0.642	0.652	0.663	0.675	0.683	0.692	0.696	0.708	0.716	0.725	0.741	0.753	0.763	0.767	0.774	0.777	0.780	0.793	0.806	0.818	0.831	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.014	0.027	0.032	0.042	0.056	0.068	0.079	0.094	0.099	0.110	0.120	0.127	0.137	0.143	0.155	0.164	0.172	0.182	0.192	0.203	0.215	0.227	0.241	0.251	0.262	0.270	0.285	0.300	0.308	0.317	0.330	0.338	0.344	0.358	0.376	0.390	0.403	0.414	0.426	0.434	0.446	0.458	0.472	0.488	0.498	0.512	0.515	0.526	0.533	0.542	0.556	0.565	0.574	0.583	0.586	0.593	0.603	0.613	0.614	0.623	0.636	0.645	0.657	0.668	0.677	0.685	0.690	0.702	0.710	0.719	0.734	0.746	0.756	0.760	0.767	0.770	0.773	0.787	0.799	0.811	0.825	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.014	0.018	0.029	0.043	0.054	0.066	0.080	0.085	0.097	0.106	0.114	0.123	0.130	0.141	0.151	0.159	0.168	0.179	0.190	0.202	0.214	0.227	0.238	0.249	0.257	0.272	0.286	0.295	0.303	0.316	0.324	0.330	0.345	0.362	0.377	0.390	0.401	0.413	0.420	0.433	0.445	0.458	0.475	0.484	0.499	0.501	0.513	0.520	0.529	0.542	0.551	0.561	0.569	0.572	0.579	0.590	0.600	0.601	0.610	0.622	0.632	0.643	0.655	0.663	0.672	0.676	0.688	0.696	0.705	0.721	0.733	0.743	0.747	0.754	0.757	0.760	0.773	0.786	0.798	0.811	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	0.013	0.024	0.037	0.049	0.061	0.075	0.080	0.092	0.101	0.109	0.118	0.124	0.136	0.146	0.154	0.163	0.174	0.184	0.197	0.208	0.222	0.232	0.243	0.252	0.267	0.281	0.289	0.298	0.311	0.319	0.325	0.339	0.357	0.372	0.385	0.396	0.407	0.415	0.427	0.440	0.453	0.470	0.479	0.494	0.496	0.508	0.515	0.524	0.537	0.546	0.556	0.564	0.567	0.574	0.584	0.595	0.596	0.605	0.617	0.627	0.638	0.650	0.658	0.667	0.671	0.683	0.691	0.700	0.716	0.728	0.737	0.741	0.748	0.751	0.754	0.768	0.781	0.793	0.806	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.015	0.029	0.040	0.052	0.067	0.072	0.083	0.093	0.100	0.110	0.116	0.127	0.137	0.145	0.154	0.165	0.176	0.188	0.200	0.214	0.224	0.235	0.243	0.258	0.273	0.281	0.290	0.303	0.310	0.316	0.331	0.349	0.363	0.376	0.387	0.399	0.407	0.419	0.431	0.445	0.461	0.470	0.485	0.487	0.499	0.506	0.515	0.528	0.538	0.547	0.556	0.559	0.565	0.576	0.586	0.587	0.596	0.609	0.618	0.630	0.641	0.650	0.658	0.662	0.674	0.683	0.691	0.707	0.719	0.729	0.733	0.740	0.743	0.746	0.759	0.772	0.784	0.798	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.019	0.031	0.043	0.057	0.062	0.074	0.083	0.091	0.100	0.107	0.118	0.128	0.136	0.145	0.156	0.167	0.179	0.190	0.204	0.214	0.225	0.234	0.249	0.263	0.271	0.280	0.293	0.301	0.307	0.322	0.339	0.354	0.367	0.378	0.389	0.397	0.409	0.422	0.435	0.452	0.461	0.476	0.478	0.490	0.497	0.506	0.519	0.528	0.538	0.546	0.549	0.556	0.566	0.577	0.578	0.587	0.599	0.609	0.620	0.632	0.640	0.649	0.653	0.665	0.673	0.682	0.698	0.710	0.719	0.724	0.730	0.733	0.736	0.750	0.763	0.775	0.788	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.009	0.021	0.032	0.047	0.052	0.063	0.073	0.080	0.090	0.096	0.108	0.117	0.125	0.135	0.145	0.156	0.168	0.180	0.194	0.204	0.215	0.223	0.239	0.253	0.261	0.270	0.283	0.291	0.297	0.311	0.329	0.344	0.356	0.367	0.379	0.387	0.399	0.411	0.425	0.442	0.451	0.465	0.468	0.479	0.486	0.496	0.509	0.518	0.527	0.536	0.539	0.546	0.556	0.567	0.567	0.576	0.589	0.599	0.610	0.621	0.630	0.638	0.643	0.655	0.663	0.672	0.688	0.699	0.709	0.713	0.720	0.723	0.726	0.740	0.752	0.764	0.778	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	0.019	0.034	0.039	0.050	0.060	0.067	0.077	0.083	0.095	0.104	0.112	0.122	0.132	0.143	0.155	0.167	0.181	0.191	0.202	0.210	0.226	0.240	0.248	0.257	0.270	0.278	0.284	0.298	0.316	0.330	0.343	0.354	0.366	0.374	0.386	0.398	0.412	0.429	0.438	0.452	0.455	0.466	0.473	0.483	0.496	0.505	0.514	0.523	0.526	0.533	0.543	0.554	0.554	0.563	0.576	0.586	0.597	0.608	0.617	0.625	0.630	0.642	0.650	0.659	0.674	0.686	0.696	0.700	0.707	0.710	0.713	0.727	0.739	0.751	0.765	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.021	0.026	0.038	0.047	0.055	0.064	0.070	0.082	0.092	0.100	0.109	0.119	0.130	0.143	0.154	0.168	0.178	0.189	0.198	0.213	0.227	0.235	0.244	0.257	0.265	0.271	0.285	0.303	0.318	0.331	0.342	0.353	0.361	0.373	0.386	0.399	0.416	0.425	0.440	0.442	0.453	0.460	0.470	0.483	0.492	0.502	0.510	0.513	0.520	0.530	0.541	0.542	0.551	0.563	0.573	0.584	0.596	0.604	0.613	0.617	0.629	0.637	0.646	0.662	0.673	0.683	0.687	0.694	0.697	0.700	0.714	0.727	0.739	0.752	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.012	0.023	0.033	0.040	0.050	0.056	0.068	0.077	0.085	0.095	0.105	0.116	0.128	0.140	0.154	0.164	0.175	0.183	0.198	0.213	0.221	0.230	0.243	0.251	0.257	0.271	0.289	0.303	0.316	0.327	0.339	0.347	0.359	0.371	0.385	0.402	0.411	0.425	0.428	0.439	0.446	0.455	0.469	0.478	0.487	0.496	0.499	0.506	0.516	0.526	0.527	0.536	0.549	0.559	0.570	0.581	0.590	0.598	0.603	0.615	0.623	0.632	0.647	0.659	0.669	0.673	0.680	0.683	0.686	0.700	0.712	0.724	0.738	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.004	0.015	0.025	0.032	0.042	0.048	0.060	0.069	0.077	0.087	0.097	0.108	0.120	0.132	0.146	0.156	0.167	0.175	0.191	0.205	0.213	0.222	0.235	0.243	0.249	0.263	0.281	0.295	0.308	0.319	0.331	0.339	0.351	0.363	0.377	0.394	0.403	0.417	0.420	0.431	0.438	0.447	0.461	0.470	0.479	0.488	0.491	0.498	0.508	0.519	0.519	0.528	0.541	0.551	0.562	0.573	0.582	0.590	0.595	0.607	0.615	0.624	0.639	0.651	0.661	0.665	0.672	0.675	0.678	0.692	0.704	0.716	0.730	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.016	0.024	0.033	0.040	0.051	0.061	0.069	0.078	0.089	0.100	0.112	0.124	0.137	0.148	0.159	0.167	0.182	0.196	0.205	0.214	0.227	0.234	0.240	0.255	0.272	0.287	0.300	0.311	0.323	0.330	0.343	0.355	0.368	0.385	0.394	0.409	0.411	0.423	0.430	0.439	0.452	0.461	0.471	0.479	0.483	0.489	0.500	0.510	0.511	0.520	0.532	0.542	0.553	0.565	0.573	0.582	0.586	0.598	0.607	0.615	0.631	0.643	0.653	0.657	0.664	0.667	0.670	0.683	0.696	0.708	0.722	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.012	0.022	0.028	0.040	0.049	0.057	0.067	0.077	0.088	0.100	0.112	0.126	0.136	0.147	0.155	0.170	0.185	0.193	0.202	0.215	0.223	0.228	0.243	0.261	0.275	0.288	0.299	0.311	0.319	0.331	0.343	0.357	0.373	0.383	0.397	0.400	0.411	0.418	0.427	0.441	0.450	0.459	0.468	0.471	0.478	0.488	0.498	0.499	0.508	0.521	0.530	0.542	0.553	0.562	0.570	0.574	0.587	0.595	0.604	0.619	0.631	0.641	0.645	0.652	0.655	0.658	0.671	0.684	0.696	0.710	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.016	0.022	0.034	0.043	0.051	0.060	0.071	0.082	0.094	0.106	0.120	0.130	0.141	0.149	0.164	0.179	0.187	0.196	0.209	0.216	0.222	0.237	0.255	0.269	0.282	0.293	0.305	0.313	0.325	0.337	0.351	0.367	0.376	0.391	0.394	0.405	0.412	0.421	0.434	0.444	0.453	0.462	0.465	0.471	0.482	0.492	0.493	0.502	0.515	0.524	0.536	0.547	0.556	0.564	0.568	0.581	0.589	0.597	0.613	0.625	0.635	0.639	0.646	0.649	0.652	0.665	0.678	0.690	0.704	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.014	0.025	0.035	0.043	0.052	0.063	0.074	0.086	0.098	0.111	0.122	0.133	0.141	0.156	0.170	0.179	0.188	0.201	0.208	0.214	0.229	0.246	0.261	0.274	0.285	0.297	0.304	0.317	0.329	0.342	0.359	0.368	0.383	0.385	0.397	0.404	0.413	0.426	0.435	0.445	0.453	0.457	0.463	0.474	0.484	0.485	0.494	0.506	0.516	0.527	0.539	0.547	0.556	0.560	0.572	0.581	0.589	0.605	0.617	0.627	0.631	0.638	0.641	0.644	0.657	0.670	0.682	0.696	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.017	0.026	0.034	0.044	0.054	0.065	0.077	0.089	0.103	0.113	0.124	0.132	0.148	0.162	0.170	0.179	0.192	0.200	0.206	0.220	0.238	0.253	0.265	0.276	0.288	0.296	0.308	0.321	0.334	0.351	0.360	0.374	0.377	0.388	0.395	0.405	0.418	0.427	0.436	0.445	0.448	0.455	0.465	0.476	0.476	0.485	0.498	0.508	0.519	0.530	0.539	0.547	0.552	0.564	0.572	0.581	0.597	0.608	0.618	0.622	0.629	0.632	0.635	0.649	0.661	0.673	0.687	
