0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	0.026	0.056	0.098	0.142	0.191	0.247	0.274	0.326	0.374	0.415	0.464	0.502	0.570	0.622	0.670	0.719	0.770	0.828	0.887	0.955	1.035	1.092	1.153	1.202	1.289	1.375	1.429	1.479	1.558	1.612	1.651	1.741	1.845	1.935	2.017	2.088	2.164	2.220	2.301	2.379	2.462	2.569	2.631	2.730	2.754	2.834	2.883	2.952	3.046	3.108	3.175	3.237	3.256	3.300	3.381	3.455	3.464	3.528	3.617	3.690	3.781	3.862	3.921	3.985	4.022	4.111	4.171	4.243	4.354	4.439	4.506	4.533	4.584	4.612	4.640	4.742	4.830	4.922	5.016	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.026	0.064	0.104	0.149	0.204	0.231	0.283	0.325	0.365	0.413	0.451	0.519	0.571	0.618	0.668	0.719	0.777	0.835	0.903	0.978	1.033	1.094	1.143	1.229	1.314	1.368	1.419	1.498	1.551	1.591	1.681	1.785	1.875	1.957	2.027	2.103	2.159	2.233	2.311	2.394	2.501	2.563	2.662	2.686	2.766	2.815	2.884	2.978	3.039	3.106	3.168	3.188	3.232	3.312	3.386	3.395	3.459	3.548	3.621	3.712	3.793	3.852	3.916	3.953	4.042	4.103	4.174	4.286	4.370	4.438	4.464	4.515	4.543	4.571	4.673	4.761	4.854	4.948	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.034	0.073	0.110	0.165	0.191	0.237	0.277	0.317	0.365	0.403	0.471	0.522	0.563	0.612	0.663	0.721	0.780	0.848	0.920	0.976	1.036	1.085	1.170	1.249	1.303	1.354	1.433	1.486	1.526	1.616	1.720	1.810	1.892	1.962	2.038	2.094	2.166	2.244	2.328	2.435	2.496	2.595	2.620	2.698	2.747	2.816	2.908	2.965	3.032	3.094	3.113	3.157	3.238	3.312	3.320	3.385	3.474	3.547	3.638	3.719	3.778	3.841	3.878	3.967	4.028	4.099	4.211	4.295	4.363	4.390	4.441	4.469	4.497	4.597	4.686	4.778	4.872	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.009	0.038	0.075	0.119	0.145	0.191	0.231	0.271	0.320	0.358	0.418	0.466	0.507	0.556	0.607	0.665	0.724	0.792	0.864	0.920	0.979	1.024	1.103	1.183	1.237	1.288	1.366	1.420	1.460	1.550	1.654	1.744	1.825	1.896	1.972	2.028	2.100	2.178	2.261	2.367	2.429	2.527	2.549	2.621	2.671	2.740	2.832	2.888	2.955	3.017	3.037	3.081	3.161	3.235	3.244	3.308	3.397	3.470	3.561	3.642	3.701	3.765	3.802	3.891	3.952	4.023	4.135	4.219	4.287	4.313	4.364	4.392	4.420	4.521	4.609	4.701	4.795	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	0.033	0.074	0.095	0.137	0.177	0.216	0.262	0.297	0.353	0.398	0.439	0.488	0.539	0.595	0.650	0.715	0.787	0.842	0.898	0.943	1.023	1.102	1.156	1.207	1.286	1.339	1.379	1.469	1.570	1.660	1.741	1.811	1.883	1.939	2.009	2.088	2.171	2.274	2.335	2.433	2.455	2.527	2.577	2.646	2.738	2.794	2.861	2.923	2.943	2.987	3.068	3.141	3.150	3.214	3.303	3.377	3.467	3.549	3.607	3.671	3.708	3.797	3.858	3.929	4.037	4.121	4.189	4.216	4.267	4.295	4.323	4.417	4.505	4.598	4.692	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.034	0.056	0.097	0.131	0.164	0.210	0.245	0.301	0.346	0.387	0.430	0.477	0.530	0.585	0.650	0.722	0.777	0.833	0.878	0.958	1.037	1.088	1.136	1.214	1.266	1.304	1.394	1.492	1.582	1.663	1.733	1.805	1.862	1.932	2.010	2.093	2.193	2.255	2.351	2.373	2.446	2.495	2.565	2.657	2.713	2.780	2.842	2.861	2.905	2.985	3.057	3.066	3.130	3.219	3.293	3.382	3.462	3.520	3.584	3.621	3.710	3.770	3.840	3.947	4.031	4.099	4.125	4.176	4.204	4.232	4.327	4.415	4.507	4.601	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.023	0.053	0.083	0.116	0.155	0.186	0.243	0.285	0.326	0.367	0.410	0.457	0.513	0.578	0.649	0.702	0.758	0.803	0.881	0.956	1.006	1.054	1.130	1.181	1.219	1.309	1.405	1.495	1.576	1.644	1.716	1.772	1.842	1.920	2.001	2.098	2.159	2.255	2.277	2.350	2.400	2.469	2.561	2.617	2.684	2.746	2.765	2.809	2.886	2.958	2.967	3.031	3.120	3.193	3.282	3.363	3.420	3.484	3.521	3.610	3.671	3.738	3.845	3.930	3.998	4.024	4.075	4.103	4.131	4.223	4.311	4.404	4.498	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.004	0.026	0.056	0.081	0.120	0.152	0.201	0.242	0.283	0.324	0.367	0.414	0.470	0.528	0.599	0.651	0.707	0.752	0.830	0.905	0.955	1.003	1.079	1.130	1.169	1.258	1.347	1.437	1.518	1.585	1.657	1.713	1.783	1.862	1.943	2.039	2.100	2.197	2.219	2.291	2.341	2.410	2.502	2.558	2.625	2.687	2.707	2.751	2.827	2.899	2.908	2.972	3.055	3.128	3.217	3.298	3.355	3.419	3.456	3.545	3.606	3.672	3.780	3.863	3.931	3.957	4.008	4.036	4.064	4.156	4.245	4.337	4.431	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.028	0.054	0.090	0.120	0.165	0.206	0.244	0.284	0.325	0.372	0.425	0.483	0.552	0.604	0.658	0.703	0.780	0.854	0.904	0.953	1.029	1.079	1.118	1.202	1.291	1.381	1.460	1.527	1.600	1.656	1.726	1.804	1.883	1.980	2.041	2.137	2.159	2.232	2.282	2.351	2.443	2.499	2.566	2.628	2.647	2.691	2.768	2.840	2.849	2.907	2.990	3.064	3.153	3.233	3.291	3.354	3.392	3.481	3.540	3.606	3.713	3.797	3.865	3.891	3.942	3.970	3.998	4.090	4.178	4.271	4.365	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.023	0.052	0.077	0.122	0.157	0.190	0.230	0.270	0.317	0.364	0.420	0.486	0.538	0.592	0.637	0.714	0.788	0.838	0.887	0.958	1.008	1.046	1.125	1.214	1.304	1.383	1.450	1.522	1.578	1.648	1.726	1.806	1.902	1.963	2.060	2.082	2.154	2.204	2.273	2.363	2.419	2.487	2.549	2.568	2.611	2.681	2.753	2.762	2.818	2.901	2.975	3.064	3.144	3.202	3.266	3.303	3.392	3.451	3.517	3.624	3.707	3.775	3.802	3.853	3.881	3.909	4.001	4.089	4.181	4.275	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.029	0.054	0.093	0.128	0.161	0.198	0.235	0.282	0.329	0.385	0.451	0.501	0.550	0.595	0.672	0.747	0.797	0.845	0.917	0.966	1.005	1.083	1.172	1.262	1.335	1.402	1.474	1.531	1.601	1.679	1.758	1.854	1.916	2.012	2.034	2.107	2.156	2.225	2.316	2.372	2.439	2.501	2.521	2.563	2.634	2.706	2.714	2.771	2.854	2.927	3.016	3.097	3.154	3.218	3.255	3.340	3.397	3.463	3.570	3.654	3.722	3.748	3.799	3.827	3.855	3.947	4.035	4.128	4.222	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.026	0.060	0.092	0.125	0.157	0.194	0.240	0.284	0.341	0.406	0.451	0.501	0.546	0.623	0.697	0.748	0.792	0.864	0.913	0.950	1.026	1.115	1.205	1.277	1.345	1.417	1.473	1.543	1.621	1.701	1.797	1.858	1.955	1.977	2.049	2.096	2.161	2.250	2.306	2.373	2.435	2.455	2.497	2.568	2.640	2.649	2.705	2.788	2.861	2.950	3.031	3.089	3.152	3.189	3.274	3.331	3.397	3.505	3.588	3.656	3.682	3.733	3.761	3.789	3.881	3.970	4.062	4.156	
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.030	0.061	0.087	0.119	0.156	0.194	0.238	0.294	0.359	0.405	0.455	0.497	0.568	0.642	0.693	0.737	0.809	0.858	0.895	0.971	1.060	1.150	1.220	1.287	1.359	1.415	1.484	1.557	1.637	1.733	1.795	1.891	1.913	1.986	2.032	2.098	2.186	2.243	2.310	2.372	2.391	2.434	2.504	2.577	2.585	2.642	2.724	2.798	2.887	2.967	3.024	3.087	3.124	3.207	3.264	3.330	3.437	3.521	3.589	3.615	3.666	3.694	3.722	3.814	3.902	3.990	4.084	
